home_team,away_team,aerial_dominance_diff,attack_rating_diff,attacking_efficiency_diff,attacking_strength_diff,availability_pct_diff,availability_score_diff,available_squad_diff,avg_rating_diff,away_aerial_dominance,away_attack_rating,away_attacking_efficiency,away_attacking_strength,away_avg_rating,away_btts_rate,away_clean_sheet_rate,away_defence_rating,away_defensive_stability,away_defensive_strength,away_discipline_score,away_elo_momentum,away_expected_goals,away_fatigue_score,away_finishing_quality,away_formation_stability,away_goalkeeper_performance,away_goalkeeper_strength,away_group_position,away_implied_probability,away_injury_count,away_injury_impact,away_injury_market_value_loss,away_kaggle_attack_rating,away_kaggle_bench_strength,away_kaggle_defense_rating,away_kaggle_discipline_score,away_kaggle_starting_xi_strength,away_kaggle_suspension_risk,away_midfield_control,away_momentum_score,away_passing_dominance,away_passing_strength,away_player_availability_score,away_points,away_possession,away_pressing_intensity,away_pressing_strength,away_recent_form,away_red_cards,away_set_piece_strength,away_set_piece_threat,away_squad_availability,away_strength_of_schedule,away_substitution_impact,away_suspension_count,away_suspension_impact,away_tactical_stability,btts_rate_diff,clean_sheet_rate_diff,confidence_score,current_minute,current_score_diff,defence_rating_diff,defensive_stability_diff,defensive_strength_diff,discipline_score_diff,draw_implied_probability,elo_diff,elo_momentum_diff,expected_goals_diff,fatigue_score_diff,fifa_diff,finishing_quality_diff,form_diff,formation_stability_diff,gc_diff,goal_difference_diff,goalkeeper_performance_diff,goalkeeper_strength_diff,group_position_diff,gs_diff,h2h_factor,home_adv,home_aerial_dominance,home_attack_rating,home_attacking_efficiency,home_attacking_strength,home_avg_rating,home_btts_rate,home_clean_sheet_rate,home_defence_rating,home_defensive_stability,home_defensive_strength,home_discipline_score,home_elo_momentum,home_expected_goals,home_fatigue_score,home_finishing_quality,home_formation_stability,home_goalkeeper_performance,home_goalkeeper_strength,home_group_position,home_implied_probability,home_injury_count,home_injury_impact,home_injury_market_value_loss,home_kaggle_attack_rating,home_kaggle_bench_strength,home_kaggle_defense_rating,home_kaggle_discipline_score,home_kaggle_starting_xi_strength,home_kaggle_suspension_risk,home_midfield_control,home_momentum_score,home_passing_dominance,home_passing_strength,home_player_availability_score,home_points,home_possession,home_pressing_intensity,home_pressing_strength,home_recent_form,home_red_cards,home_set_piece_strength,home_set_piece_threat,home_squad_availability,home_strength_of_schedule,home_substitution_impact,home_suspension_count,home_suspension_impact,home_tactical_stability,inj_diff,injury_impact_diff,kaggle_attack_rating_diff,kaggle_bench_strength_diff,kaggle_defense_rating_diff,kaggle_discipline_score_diff,kaggle_starting_xi_strength_diff,kaggle_suspension_risk_diff,knockout_matches_diff,major_tournament_matches_diff,match_stage_weight,midfield_control_diff,missing_star_players_diff,momentum_score_diff,mv_diff,passing_dominance_diff,passing_strength_diff,points_diff,possession_diff,pressing_intensity_diff,pressing_strength_diff,recent_form_diff,red_card_diff,referee_strictness,set_piece_strength_diff,set_piece_threat_diff,squad_availability_diff,starting_xi_value_diff,strength_of_schedule_diff,substitution_impact_diff,susp_diff,suspension_impact_diff,tactical_stability_diff,time_remaining,world_cup_matches_played_diff,target
Portugal,England,0.0,-0.24232928746937166,-0.07999999999999999,0.0,0.06858746040405816,0.04300000000000004,-349.0100000000001,0.0,0.0,2.334499742094832,0.3,0.0,0.0,0.7,0.25,1.153451183938567,0.52,0.48,1.0,-39.58731899729241,0.0,0.214,0.0,0.5,0.0,0.16,0,0.333,3,0.0,246.0,0.7047,1.0,0.4644,0.9905,1.0,0.0346,0.0,0.76,0.0,0.0,0.87,0,0.0,0.0,0.0,0.696,0,0.0,0.0,0.78,1880.0,0.0,0,0.0,0.5,-0.24999999999999994,0.2,0.523,0,0,-0.29335150780770114,0.18999999999999995,0.26,0.0,0.333,-95,24.96647952937023,0.0,0.07199999999999998,-5,0.0,0.2577024961716825,0.0,-0.7023787006905954,0,0.0,0.12000000000000002,0,-1.1521295039352957,0.5555555555555556,1,0.0,2.0921704546254603,0.22,0.0,0.0,0.45,0.45,0.8600996761308659,0.71,0.74,1.0,-14.620839467922178,0.0,0.286,0.0,0.5,0.0,0.28,0,0.333,2,0.0,96.63,0.5771,1.0,0.6682,0.983,1.0,0.0462,0.0,0.8,0.0,0.0,0.913,0,0.0,0.0,0.0,0.75,0,0.0,0.0,0.833,1672.0,0.0,0,0.0,0.5,149.37,0.0,-0.12760000000000005,0.0,0.20380000000000004,-0.007500000000000062,0.0,0.0116,0,-8,0,0.0,-1,0.040000000000000036,-498.3800000000001,0.0,0.0,0,0.0,0.0,0.0,0.05400000000000005,0,0.5,0.0,0.0,0.052999999999999936,-319.32000000000005,-208.0,0.0,0,0.0,0.0,90,-2,1
Sweden,Netherlands,0.0,0.339170239719085,0.10000000000000003,0.0,0.0,-0.04399999999999993,-403.1600000000002,0.0,0.0,1.8835596439164386,0.18,0.0,0.0,0.4,0.45,0.8286310357172324,0.607,0.587,1.0,-23.792642887641243,0.0,0.214,0.0,0.5,0.0,0.213,0,0.333,1,0.0,0.0,0.5837,1.0,0.4972,0.9877,1.0,0.0462,0.0,0.53,0.0,0.0,0.957,0,0.0,0.0,0.0,0.533,0,0.0,0.0,0.978,1590.4,0.0,0,0.0,0.5,0.15000000000000002,-0.15000000000000002,0.509,0,0,0.24698078705739324,-0.06999999999999995,-0.05999999999999994,0.0,0.333,-219,29.603813059585892,0.0,0.07199999999999998,-28,0.0,0.5178395868322418,0.0,0.04059066329224792,0,0.0,-0.04000000000000001,0,0.7194856983853539,0.3333333333333333,1,0.0,2.2227298836355236,0.28,0.0,0.0,0.55,0.3,1.0756118227746256,0.537,0.527,1.0,5.811170171944649,0.0,0.286,0.0,0.5,0.0,0.173,0,0.333,2,0.0,0.0,0.5369,0.9304,0.5667,0.9844,0.7194,0.0577,0.0,0.7,0.0,0.0,0.913,0,0.0,0.0,0.0,0.729,0,0.0,0.0,0.957,1658.4,0.0,0,0.0,0.5,0.0,0.0,-0.04679999999999995,-0.0696,0.0695,-0.0032999999999999696,-0.28059999999999996,0.011500000000000003,0,-3,0,0.0,0,0.16999999999999993,-403.1600000000002,0.0,0.0,0,0.0,0.0,0.0,0.19599999999999995,0,0.5,0.0,0.0,-0.02100000000000002,-347.29,68.0,0.0,0,0.0,0.0,90,1,1
Portugal,Netherlands,0.0,0.48003194366829427,0.08000000000000002,0.0,-0.10806307313800045,-0.04399999999999993,157.58999999999958,0.0,0.0,1.6138965070003344,0.12,0.0,0.0,0.4,0.45,0.7132093419551789,0.607,0.587,1.0,-34.076230032976845,0.0,0.286,0.0,0.5,0.0,0.213,0,0.333,1,0.0,0.0,0.5837,1.0,0.4972,0.9877,1.0,0.0462,0.0,0.485,0.0,0.0,0.957,0,0.0,0.0,0.0,0.429,0,0.0,0.0,0.978,1659.6,0.0,0,0.0,0.5,0.09999999999999998,0.0,0.518,0,0,0.3129676595520362,0.0,0.0,0.0,0.333,3,27.785093434671538,0.0,0.14300000000000002,1,0.0,0.8058448971021797,0.0,0.15423629976009867,0,0.0,0.0,0,0.619367881766133,0.5555555555555556,1,0.0,2.0939284506686286,0.2,0.0,0.0,0.5,0.45,1.0261770015072151,0.607,0.587,1.0,-6.291136598305309,0.0,0.429,0.0,0.5,0.0,0.213,0,0.333,2,0.0,96.63,0.5771,1.0,0.6682,0.983,1.0,0.0462,0.0,0.705,0.0,0.0,0.913,0,0.0,0.0,0.0,0.646,0,0.0,0.0,0.833,1806.2,0.0,0,0.0,0.5,-96.63,0.0,-0.00660000000000005,0.0,0.17100000000000004,-0.0047000000000000375,0.0,0.0,0,-12,0,0.0,1,0.21999999999999997,254.21999999999957,0.0,0.0,0,0.0,0.0,0.0,0.21700000000000003,0,0.5,0.0,0.0,-0.14500000000000002,84.58999999999992,146.60000000000014,0.0,0,0.0,0.0,90,-2,2
Iraq,Uzbekistan,0.0,0.1794301827453828,0.01999999999999999,0.0,-0.008508256261814284,-0.04300000000000004,-1.0400000000000347,0.0,0.0,1.7277287515591706,0.14,0.0,0.0,0.55,0.35,1.2186503187814226,0.557,0.447,1.0,-15.386599283114684,0.0,1.0,0.0,0.5,0.0,0.173,0,0.333,2,0.0,13.719999999999999,0.3388,0.0884,0.4194,0.9833,0.159,0.0615,0.0,0.61,0.0,0.0,0.913,0,0.0,0.0,0.0,0.471,0,0.0,0.0,0.888,1437.0,0.0,0,0.0,0.5,0.04999999999999993,-0.09999999999999998,0.486,0,0,-0.04338207994718668,-0.12400000000000005,-0.07400000000000001,0.0,0.333,-4,-14.300091132400592,0.0,0.0,-2,0.0,-0.38444694843272154,0.0,-0.013497577243938519,0,0.0,-0.06599999999999999,0,0.4966576492302961,0.6666666666666666,1,0.0,1.9071589343045534,0.16,0.0,0.0,0.6,0.25,1.175268238834236,0.433,0.373,1.0,-29.686690415515276,0.0,1.0,0.0,0.5,0.0,0.107,0,0.333,3,0.0,14.83,0.3313,0.085,0.4944,0.9667,0.0274,0.0615,0.0,0.51,0.0,0.0,0.87,0,0.0,0.0,0.0,0.429,0,0.0,0.0,0.865,1559.8,0.0,0,0.0,0.5,-1.1100000000000012,0.0,-0.007500000000000007,-0.0034000000000000002,0.07500000000000001,-0.016599999999999948,-0.1316,0.0,0,1,0,0.0,0,-0.09999999999999998,0.06999999999996476,0.0,0.0,0,0.0,0.0,0.0,-0.04199999999999998,0,0.5,0.0,0.0,-0.02300000000000002,-0.12999999999999545,122.79999999999995,0.0,0,0.0,0.0,90,0,0
South Korea,Jordan,0.0,0.77471538439764,0.1,0.0,-0.0658043869591306,0.0,17.31999999999998,0.0,0.0,1.0475723404599193,0.04,0.0,0.0,0.35,0.6,0.3791544287028771,0.727,0.787,1.0,15.679772398762049,0.0,0.786,0.0,0.5,0.0,0.293,0,0.333,2,0.0,0.0,0.3449,0.1075,0.4597,0.9833,0.0322,0.0462,0.0,0.585,0.0,0.0,0.913,0,0.0,0.0,0.0,0.45,0,0.0,0.0,0.957,1607.0,0.0,0,0.0,0.5,-0.19999999999999998,-0.04999999999999993,0.495,0,0,0.13271762745650817,-0.08699999999999997,-0.10699999999999998,0.0,0.333,161,-32.835859238387464,0.0,-0.42900000000000005,39,0.0,0.6992054880415757,0.0,0.2519195218904433,0,0.0,-0.05299999999999999,0,1.0285280217185853,0.5,1,0.0,1.8222877248575593,0.14,0.0,0.0,0.15,0.55,0.5118720561593852,0.64,0.68,1.0,-17.156086839625413,0.0,0.357,0.0,0.5,0.0,0.24,0,0.333,2,0.0,9.87,0.4535,0.1998,0.5346,0.9544,0.0709,0.0731,0.0,0.745,0.0,0.0,0.913,0,0.0,0.0,0.0,0.633,0,0.0,0.0,0.919,1639.6,0.0,0,0.0,0.5,-9.87,0.0,0.10860000000000003,0.09230000000000001,0.07489999999999997,-0.028899999999999926,0.038700000000000005,0.0269,0,7,0,0.0,0,0.16000000000000003,27.189999999999984,0.0,0.0,0,0.0,0.0,0.0,0.183,0,0.5,0.0,0.0,-0.03799999999999992,17.070000000000007,32.59999999999991,0.0,0,0.0,0.0,90,1,1
Uzbekistan,Saudi Arabia,0.0,-0.9524852388564544,-0.06,0.0,-0.04980188276574071,0.04300000000000004,5.820000000000007,0.0,0.0,2.5861454825881673,0.2,0.0,0.0,0.35,0.45,0.6574955467547934,0.797,0.847,1.0,11.463440647580597,0.0,0.286,0.0,0.5,0.0,0.333,0,0.333,1,0.0,6.54,0.3742,0.1149,0.5194,0.975,0.0618,0.0692,0.0,0.825,0.0,0.0,0.87,0,0.0,0.0,0.0,0.783,0,0.0,0.0,0.901,1364.2,0.0,2,0.087,0.5,0.20000000000000007,-0.04999999999999999,0.488,0,0,0.384108200502431,-0.10400000000000009,-0.15400000000000003,0.0,0.333,-14,-18.921017692016186,0.0,0.0,-5,0.0,-0.2608454662160109,0.0,0.13199421813016998,0,0.0,-0.066,0,-0.6015222659112316,0.0,1,0.0,1.633660243731713,0.14,0.0,0.0,0.55,0.4,1.0416037472572244,0.693,0.693,1.0,-7.457577044435589,0.0,0.286,0.0,0.5,0.0,0.267,0,0.333,2,0.0,13.719999999999999,0.3388,0.0884,0.4194,0.9833,0.159,0.0615,0.0,0.76,0.0,0.0,0.913,0,0.0,0.0,0.0,0.621,0,0.0,0.0,0.888,1467.8,0.0,0,0.0,0.5,-7.179999999999999,0.0,-0.03539999999999999,-0.026499999999999996,-0.09999999999999998,0.008299999999999974,0.09720000000000001,-0.0076999999999999985,0,-6,0,0.0,0,-0.06499999999999995,13.0,0.0,0.0,0,0.0,0.0,0.0,-0.16200000000000003,0,0.5,0.0,0.0,-0.013000000000000012,6.039999999999992,103.59999999999991,0.0,0.0,-0.087,0.0,90,-3,2
Saudi Arabia,Iraq,0.0,0.3848337974651739,-0.020000000000000018,0.0,0.058310139027555,0.0,-4.779999999999973,0.0,0.0,1.8191873398214358,0.2,0.0,0.0,0.6,0.2,1.2837305335919103,0.433,0.373,1.0,-43.45158528113083,0.0,0.286,0.0,0.5,0.0,0.107,0,0.333,3,0.0,14.83,0.3313,0.085,0.4944,0.9667,0.0274,0.0615,0.0,0.59,0.0,0.0,0.87,0,0.0,0.0,0.0,0.521,0,0.0,0.0,0.865,1457.2,0.0,0,0.0,0.5,-0.3,0.25,0.517,0,0,-0.5858251510520482,0.27699999999999997,0.367,0.0,0.333,18,38.74674197485021,0.0,0.0,7,0.0,0.10433140826882648,0.0,-0.6878147066224402,0,0.0,0.17300000000000004,0,-0.5523152723981168,1.0,1,0.0,2.2040211372866096,0.18,0.0,0.0,0.3,0.45,0.697905382539862,0.71,0.74,1.0,-4.704843306280626,0.0,0.286,0.0,0.5,0.0,0.28,0,0.333,1,0.0,6.54,0.3742,0.1149,0.5194,0.975,0.0618,0.0692,0.0,0.525,0.0,0.0,0.87,0,0.0,0.0,0.0,0.658,0,0.0,0.0,0.901,1434.2,0.0,2,0.087,0.5,8.29,0.0,0.042899999999999994,0.029899999999999996,0.024999999999999967,0.008299999999999974,0.0344,0.0076999999999999985,0,5,0,0.0,0,-0.06499999999999995,-13.069999999999965,0.0,0.0,0,0.0,0.0,0.0,0.137,0,0.5,0.0,0.0,0.03600000000000003,-5.909999999999997,-23.0,0.0,0.0,0.087,0.0,90,3,0
Japan,Jordan,0.0,1.2463421813501128,0.2,0.0,0.0,0.0,137.18999999999988,0.0,0.0,0.8814560986487467,0.06,0.0,0.0,0.25,0.7,0.22817952770780056,0.9,1.0,1.0,22.392000260685897,0.0,0.286,0.0,0.5,0.0,0.4,0,0.333,2,0.0,0.0,0.3449,0.1075,0.4597,0.9833,0.0322,0.0462,0.0,0.665,0.0,0.0,0.913,0,0.0,0.0,0.0,0.588,0,0.0,0.0,0.957,1667.2,0.0,0,0.0,0.5,0.09999999999999998,-0.1499999999999999,0.494,0,0,0.3796871320834613,-0.17300000000000004,-0.21299999999999997,0.0,0.333,278,-21.133066546166535,0.0,-0.07199999999999998,60,0.0,0.44150299186989295,0.0,0.3636335296768349,0,0.0,-0.10700000000000004,0,1.763442926029337,0.5,1,0.0,2.1277982799988595,0.26,0.0,0.0,0.35,0.55,0.6078666597912619,0.727,0.787,1.0,1.2589337145193622,0.0,0.214,0.0,0.5,0.0,0.293,0,0.333,2,0.0,0.0,0.4989,0.8942,0.3604,0.9875,0.4305,0.0462,0.0,0.785,0.0,0.0,0.913,0,0.0,0.0,0.0,0.742,0,0.0,0.0,0.957,1664.8,0.0,0,0.0,0.5,0.0,0.0,0.15400000000000003,0.7867,-0.0993,0.0042000000000000925,0.3983,0.0,0,-2,0,0.0,0,0.12,137.18999999999988,0.0,0.0,0,0.0,0.0,0.0,0.15400000000000003,0,0.5,0.0,0.0,0.0,116.46000000000001,-2.400000000000091,0.0,0,0.0,0.0,90,-2,1
England,Paraguay,0.0,1.2024762089546617,0.19999999999999998,0.0,-0.02775096359518281,-0.08699999999999997,978.3599999999999,0.0,0.0,1.321513906549132,0.1,0.0,0.0,0.6,0.25,1.0542579650060149,0.607,0.587,1.0,11.7661081067876,0.0,0.714,0.0,0.5,0.0,0.213,3,0.333,1,0.0,29.43,0.3356,0.5458,0.5158,0.9569,0.2305,0.1615,0.0,0.615,0.0,0.0,0.957,4,0.0,0.0,0.0,0.45,0,0.0,0.0,0.922,1822.2,0.0,0,0.0,0.5,-0.14999999999999997,0.2,0.516,0,0,-0.1580779407574172,-0.06999999999999995,-0.05999999999999994,0.0,0.333,218,-8.67356719524163,0.0,-0.21399999999999997,23,0.0,1.583851817199673,0.0,-0.06337222613051907,6,0.0,-0.04000000000000001,2,2.4758442304744097,1.0,0,0.0,2.5239901155037936,0.3,0.0,0.0,0.45,0.45,0.8961800242485977,0.537,0.527,1.0,3.0925409115459708,0.0,0.5,0.0,0.5,0.0,0.173,1,0.333,3,0.0,246.0,0.7047,1.0,0.4644,0.9905,1.0,0.0346,0.0,1.0,0.0,0.0,0.87,7,0.0,0.0,0.0,0.875,0,0.0,0.0,0.78,1802.6,0.0,0,0.0,0.5,-216.57,0.0,0.3691,0.45420000000000005,-0.05140000000000006,0.033600000000000074,0.7695,-0.1269,0,0,0,0.0,2,0.385,1194.9299999999998,0.0,0.0,3,0.0,0.0,0.0,0.425,0,0.5,0.0,0.0,-0.14200000000000002,805.42,-19.600000000000136,0.0,0,0.0,0.0,90,-15,2
Australia,Japan,0.0,0.08673827075675056,-0.06,0.0,-0.049821757129714817,0.0,70.5200000000001,0.0,0.0,1.9850722609438212,0.24,0.0,0.0,0.4,0.5,0.966862278939569,0.693,0.693,1.0,-29.857996748773132,0.0,0.571,0.0,0.5,0.0,0.267,2,0.333,2,0.0,0.0,0.4989,0.8942,0.3604,0.9875,0.4305,0.0462,0.0,0.815,0.0,0.0,0.913,5,0.0,0.0,0.0,0.717,0,0.0,0.0,0.957,1582.8,0.0,0,0.0,0.5,0.15000000000000002,-0.15000000000000002,0.498,0,0,-0.28343365491527794,-0.052999999999999936,-0.0129999999999999,0.0,0.333,-90,59.763841822134935,0.0,-0.21399999999999997,-19,0.0,0.3147585396088539,0.0,-0.10539782509304352,-4,0.0,-0.027000000000000024,0,-0.14813179961102008,0.0,0,0.0,2.0718105317005717,0.18,0.0,0.0,0.55,0.35,0.683428624024291,0.64,0.68,1.0,29.905845073361803,0.0,0.357,0.0,0.5,0.0,0.24,2,0.333,2,0.0,17.33,0.4798,0.2338,0.3629,0.9783,0.143,0.0577,0.0,0.875,0.0,0.0,0.913,4,0.0,0.0,0.0,0.758,0,0.0,0.0,0.912,1590.6,0.0,0,0.0,0.5,-17.33,0.0,-0.019100000000000006,-0.6604,0.0025000000000000022,-0.009200000000000097,-0.2875,0.011500000000000003,0,-19,0,0.0,0,0.06000000000000005,87.85000000000008,0.0,0.0,-1,0.0,0.0,0.0,0.041000000000000036,0,0.5,0.0,0.0,-0.04499999999999993,63.18999999999997,7.7999999999999545,0.0,0,0.0,0.0,90,-4,2
France,Switzerland,0.0,-0.16136872344399378,-0.07999999999999999,0.0,-0.19535461053204328,-0.08700000000000008,696.46,0.0,0.0,1.9540490749562223,0.22,0.0,0.0,0.65,0.35,1.0458235882121614,0.417,0.327,1.0,-7.421542295424865,0.0,0.714,0.0,0.5,0.0,0.093,1,0.333,2,0.0,0.0,0.6926,1.0,0.3736,0.9875,0.4914,0.0346,0.0,0.695,0.0,0.0,0.913,7,0.0,0.0,0.0,0.554,0,0.0,0.0,0.957,1759.6,0.0,0,0.0,0.5,-0.30000000000000004,0.30000000000000004,0.524,0,0,-0.45217199731383684,0.293,0.413,0.0,0.333,227,-10.748996801862795,0.0,-0.285,11,0.0,0.510724950287269,0.0,-0.7850314783462933,4,0.0,0.18700000000000003,0,-0.6244424804919213,0.6666666666666666,0,0.0,1.7926803515122285,0.14,0.0,0.0,0.35,0.65,0.5936515908983245,0.71,0.74,1.0,-18.17053909728766,0.0,0.429,0.0,0.5,0.0,0.28,1,0.333,3,0.0,229.78,0.7,1.0,0.512,0.9967,1.0,0.0115,0.0,0.84,0.0,0.0,0.826,9,0.0,0.0,0.0,0.633,0,0.0,0.0,0.758,1784.2,0.0,1,0.043,0.5,-229.78,0.0,0.007399999999999962,0.0,0.13840000000000002,0.009199999999999986,0.5085999999999999,-0.0231,0,-1,0,0.0,1,0.14500000000000002,926.24,0.0,0.0,2,0.0,0.0,0.0,0.07899999999999996,0,0.5,0.0,0.0,-0.19899999999999995,479.07,24.600000000000136,0.0,0.0,0.043,0.0,90,-8,1
Brazil,Croatia,0.0,1.4081428835352148,0.09999999999999998,0.0,0.0033955982336778545,-0.04400000000000004,768.7599999999999,0.0,0.0,1.5916861541782656,0.2,0.0,0.0,0.5,0.35,1.2683211833273846,0.417,0.327,1.0,-7.7672753962978245,0.0,0.429,0.0,0.5,0.0,0.093,2,0.333,3,0.0,28.669999999999998,0.5234,1.0,0.4299,0.9915,0.629,0.0231,0.0,0.3,0.0,0.0,0.87,6,0.0,0.0,0.0,0.508,0,0.0,0.0,0.879,1937.8,0.0,0,0.0,0.5,0.0,0.10000000000000003,0.587,0,0,-0.7903051300802252,0.39599999999999996,0.5660000000000001,0.0,0.333,154,8.070581143267482,0.0,0.21400000000000002,10,0.0,1.6913824759411498,0.0,-1.4789872005187377,6,0.0,0.254,1,1.8333325398201787,0.3333333333333333,0,0.0,2.9998290377134804,0.3,0.0,0.0,0.5,0.45,0.47801605324715946,0.813,0.893,1.0,0.30330574696965673,0.0,0.643,0.0,0.5,0.0,0.347,1,0.333,4,0.0,100.0,0.6844,1.0,0.3217,0.9746,1.0,0.1231,0.0,0.96,0.0,0.0,0.826,7,0.0,0.0,0.0,0.808,0,0.0,0.0,0.813,1704.8,0.0,0,0.0,0.5,-71.33,0.0,0.16100000000000003,0.0,-0.10820000000000002,-0.016900000000000026,0.371,0.1,0,20,0,0.0,0,0.6599999999999999,840.0899999999999,0.0,0.0,1,0.0,0.0,0.0,0.30000000000000004,0,0.5,0.0,0.0,-0.06600000000000006,637.6800000000001,-233.0,0.0,0,0.0,0.0,90,33,2
Tunisia,Saudi Arabia,0.0,0.5843817278869895,0.020000000000000004,0.0,-0.15632565481039706,0.0,25.10000000000001,0.0,0.0,0.9220325611223738,0.06,0.0,0.0,0.5,0.3,1.440671467364172,0.503,0.433,1.0,-49.47938017014427,0.0,1.0,0.0,0.5,0.0,0.147,4,0.333,1,0.0,6.54,0.3742,0.1149,0.5194,0.975,0.0618,0.0692,0.0,0.2,0.0,0.0,0.87,2,0.0,0.0,0.0,0.3,0,0.0,0.0,0.901,1711.2,0.0,2,0.087,0.5,-0.04999999999999999,0.15000000000000002,0.527,0,0,-0.7209974220423293,0.10399999999999998,0.15399999999999997,0.0,0.333,-71,99.59270478730384,0.0,-0.14300000000000002,-26,0.0,0.571819418230702,0.0,-0.5926328369865888,-6,0.0,0.066,0,0.38327212247077797,0.5,0,0.0,1.5064142890093632,0.08,0.0,0.0,0.45,0.45,0.7196740453218428,0.607,0.587,1.0,50.11332461715958,0.0,0.857,0.0,0.5,0.0,0.213,4,0.333,3,0.0,36.44,0.3577,0.16,0.5229,0.9958,0.1064,0.0115,0.0,0.485,0.0,0.0,0.87,0,0.0,0.0,0.0,0.404,0,0.0,0.0,0.844,1689.8,0.0,0,0.0,0.5,-29.9,0.0,-0.01649999999999996,0.0451,0.0035000000000000586,0.02080000000000004,0.044599999999999994,-0.0577,0,3,0,0.0,0,0.285,55.0,0.0,0.0,-2,0.0,0.0,0.0,0.10400000000000004,0,0.5,0.0,0.0,-0.05700000000000005,23.309999999999988,-21.40000000000009,0.0,0.0,-0.087,0.0,90,-6,1
Sweden,Paraguay,0.0,-0.14152686089763677,-0.08,0.0,0.1488995699468758,-0.04399999999999993,68.60000000000002,0.0,0.0,1.1301392577325904,0.1,0.0,0.0,0.55,0.25,1.046700263265269,0.52,0.48,1.0,-9.296001121870681,0.0,0.357,0.0,0.5,0.0,0.16,3,0.333,1,0.0,29.43,0.3356,0.5458,0.5158,0.9569,0.2305,0.1615,0.0,0.41,0.0,0.0,0.957,4,0.0,0.0,0.0,0.404,0,0.0,0.0,0.922,1892.6,0.0,0,0.0,0.5,-0.050000000000000044,0.15000000000000002,0.513,0,0,-0.21015214041883024,0.17299999999999993,0.21299999999999997,0.0,0.333,-99,-8.44156800516868,0.0,0.0,-11,0.0,-0.2113288585981954,0.0,-0.3445281452950004,2,0.0,0.10700000000000001,0,-0.6358332619110567,0.0,0,0.0,0.9886123968349536,0.02,0.0,0.0,0.5,0.4,0.8365481228464389,0.693,0.693,1.0,-17.73756912703936,0.0,0.357,0.0,0.5,0.0,0.267,3,0.333,2,0.0,0.0,0.5369,0.9304,0.5667,0.9844,0.7194,0.0577,0.0,0.44,0.0,0.0,0.913,4,0.0,0.0,0.0,0.346,0,0.0,0.0,0.957,1616.6,0.0,0,0.0,0.5,29.43,0.0,0.20130000000000003,0.38460000000000005,0.050899999999999945,0.02750000000000008,0.4889,-0.1038,0,1,0,0.0,0,0.030000000000000027,39.170000000000016,0.0,0.0,0,0.0,0.0,0.0,-0.05800000000000005,0,0.5,0.0,0.0,0.03499999999999992,54.22,-276.0,0.0,0,0.0,0.0,90,-14,2
Czechia,Ghana,0.0,0.8699166017085034,0.06,0.0,-0.03140798522388033,0.0,-88.76000000000002,0.0,0.0,1.4143665446869504,0.16,0.0,0.0,0.4,0.35,1.1023117859234621,0.45,0.42,1.0,-8.410664019285107,0.0,0.357,0.0,0.5,0.0,0.12,3,0.333,1,0.0,2.51,0.3596,0.6928,0.5154,0.9872,0.31,0.0346,0.0,0.51,0.0,0.0,0.957,4,0.0,0.0,0.0,0.508,0,0.0,0.0,0.976,1825.2,0.0,0,0.0,0.5,-0.10000000000000003,0.25,0.559,0,0,-0.6019428985425223,0.34700000000000003,0.427,0.0,0.333,25,93.96171981453385,0.0,0.0,8,0.0,1.3039009666018269,0.0,-1.029061230130694,-4,0.0,0.21300000000000002,-1,0.698702522234159,0.5,0,0.0,2.284283146395454,0.22,0.0,0.0,0.3,0.6,0.5003688873809399,0.797,0.847,1.0,85.55105579524874,0.0,0.357,0.0,0.5,0.0,0.333,4,0.333,1,0.0,6.25,0.4928,0.7284,0.4347,0.9957,0.2866,0.0115,0.0,0.96,0.0,0.0,0.957,1,0.0,0.0,0.0,0.796,0,0.0,0.0,0.945,1731.4,0.0,0,0.0,0.5,-3.74,0.0,0.13320000000000004,0.035600000000000076,-0.0807,0.008500000000000063,-0.023399999999999976,-0.0231,0,-1,0,0.0,0,0.44999999999999996,-85.02000000000001,0.0,0.0,-3,0.0,0.0,0.0,0.28800000000000003,0,0.5,0.0,0.0,-0.031000000000000028,-68.56,-93.79999999999995,0.0,0,0.0,0.0,90,4,0
